1725951475.2890167, start processing a new image.
1725951475.2903967, using left camera image.
1725951475.291745," camera image not ready, skipping."
1725951475.7937515, start processing a new image.
1725951475.795163, using left camera image.
1725951475.7965245," camera image not ready, skipping."
1725951476.2984512, start processing a new image.
1725951476.2998314, using left camera image.
1725951476.3011374," camera image not ready, skipping."
1725951476.8031275, start processing a new image.
1725951476.804512, using left camera image.
1725951476.8059042," camera image not ready, skipping."
1725951477.3074803, start processing a new image.
1725951477.3087943, using left camera image.
1725951477.3101313," camera image not ready, skipping."
1725951477.812261, start processing a new image.
1725951477.8136446, using left camera image.
1725951477.8149793," camera image not ready, skipping."
1725951478.3169687, start processing a new image.
1725951478.318377, using left camera image.
1725951478.3197286," camera image not ready, skipping."
1725951478.821721, start processing a new image.
1725951478.8230956, using left camera image.
1725951478.8244133," camera image not ready, skipping."
1725951479.3264565, start processing a new image.
1725951479.3278527, using left camera image.
1725951479.3291879," camera image not ready, skipping."
1725951479.831161, start processing a new image.
1725951479.832532, using left camera image.
1725951479.833877," camera image not ready, skipping."
1725951480.3358808, start processing a new image.
1725951480.3372495, using left camera image.
1725951480.3385367," camera image not ready, skipping."
1725951480.8405626, start processing a new image.
1725951480.8419487, using left camera image.
1725951480.8433113," camera image not ready, skipping."
1725951481.345441, start processing a new image.
1725951481.3468418, using left camera image.
1725951481.3483005," camera image not ready, skipping."
1725951481.8504012, start processing a new image.
1725951481.851941, using left camera image.
1725951481.853471," camera image not ready, skipping."
1725951482.3555653, start processing a new image.
1725951482.3569746, using left camera image.
1725951482.3583243," camera image not ready, skipping."
1725951482.8603554, start processing a new image.
1725951482.8617396, using left camera image.
1725951482.8630862," camera image not ready, skipping."
1725951483.3652487, start processing a new image.
1725951483.3665907, using left camera image.
1725951483.3679342," camera image not ready, skipping."
1725951483.8700244, start processing a new image.
1725951483.8714392, using left camera image.
1725951483.8727853," camera image not ready, skipping."
1725951484.3744411, start processing a new image.
1725951484.3758004, using left camera image.
1725951484.3771212," camera image not ready, skipping."
1725951484.8790123, start processing a new image.
1725951484.8803692, using left camera image.
1725951484.8817039," camera image not ready, skipping."
1725951485.3837004, start processing a new image.
1725951485.3850586, using left camera image.
1725951485.3863966," camera image not ready, skipping."
1725951485.8883932, start processing a new image.
1725951485.8897853, using left camera image.
1725951485.891133," camera image not ready, skipping."
1725951486.3931582, start processing a new image.
1725951486.3944883, using left camera image.
1725951486.3958223," camera image not ready, skipping."
1725951486.8978055, start processing a new image.
1725951486.8991754, using left camera image.
1725951486.9004772," camera image not ready, skipping."
1725951487.4024496, start processing a new image.
1725951487.4038267, using left camera image.
1725951487.4051495," camera image not ready, skipping."
1725951487.9071074, start processing a new image.
1725951487.9086006, using left camera image.
1725951487.9099278," camera image not ready, skipping."
1725951488.411875, start processing a new image.
1725951488.4132533, using left camera image.
1725951488.4145305," camera image not ready, skipping."
1725951488.9165478, start processing a new image.
1725951488.9179134, using left camera image.
1725951488.9192464," camera image not ready, skipping."
1725951489.4213, start processing a new image.
1725951489.422645, using left camera image.
1725951489.423994," camera image not ready, skipping."
1725951489.926014, start processing a new image.
1725951489.9273999, using left camera image.
1725951489.9287798," camera image not ready, skipping."
1725951490.4304636, start processing a new image.
1725951490.4318354, using left camera image.
1725951490.4331632," camera image not ready, skipping."
1725951490.9351177, start processing a new image.
1725951490.936455, using left camera image.
1725951490.9377816," camera image not ready, skipping."
1725951491.4397697, start processing a new image.
1725951491.4411306, using left camera image.
1725951491.44239," camera image not ready, skipping."
1725951491.9444985, start processing a new image.
1725951491.9458926, using left camera image.
1725951491.947236," camera image not ready, skipping."
1725951492.449257, start processing a new image.
1725951492.4506283, using left camera image.
1725951492.4519486," camera image not ready, skipping."
1725951492.9539468, start processing a new image.
1725951492.9553351, using left camera image.
1725951492.9567075," camera image not ready, skipping."
1725951493.4586887, start processing a new image.
1725951493.4600616, using left camera image.
1725951493.4613993," camera image not ready, skipping."
1725951493.9632847, start processing a new image.
1725951493.964501, using left camera image.
1725951493.9656987," camera image not ready, skipping."
1725951494.4676635, start processing a new image.
1725951494.4690304, using left camera image.
1725951494.4703758," camera image not ready, skipping."
1725951494.972282, start processing a new image.
1725951494.9734497, using left camera image.
1725951494.9745848," camera image not ready, skipping."
1725951495.4764028, start processing a new image.
1725951495.4777224, using left camera image.
1725951495.4790502," camera image not ready, skipping."
1725951495.9811296, start processing a new image.
1725951495.982461, using left camera image.
1725951495.9837997," camera image not ready, skipping."
1725951496.4859512, start processing a new image.
1725951496.4873407, using left camera image.
1725951496.4887066," camera image not ready, skipping."
1725951496.9904368, start processing a new image.
1725951496.9918444, using left camera image.
1725951496.9931755," camera image not ready, skipping."
1725951497.495144, start processing a new image.
1725951497.4965317, using left camera image.
1725951497.4978583," camera image not ready, skipping."
1725951497.9998841, start processing a new image.
1725951498.001256, using left camera image.
1725951498.00254," camera image not ready, skipping."
1725951498.504544, start processing a new image.
1725951498.505936, using left camera image.
1725951498.5075," camera image not ready, skipping."
1725951499.0098183, start processing a new image.
1725951499.0113776, using left camera image.
1725951499.0127141," camera image not ready, skipping."
1725951499.5144708, start processing a new image.
1725951499.5158484, using left camera image.
1725951499.5172014," camera image not ready, skipping."
1725951500.0191817, start processing a new image.
1725951500.0205414, using left camera image.
1725951500.0218194," camera image not ready, skipping."
1725951500.523852, start processing a new image.
1725951500.5251856, using left camera image.
