1726016918.9304852, start processing a new image.
1726016918.9318063, using left camera image.
1726016918.9331536," camera image not ready, skipping."
1726016919.4350755, start processing a new image.
1726016919.4364383, using left camera image.
1726016919.4378345," camera image not ready, skipping."
1726016919.9398148, start processing a new image.
1726016919.9411693, using left camera image.
1726016919.942423," camera image not ready, skipping."
1726016920.4444501, start processing a new image.
1726016920.4458184, using left camera image.
1726016920.4471474," camera image not ready, skipping."
1726016920.9491222, start processing a new image.
1726016920.950488, using left camera image.
1726016920.9518323," camera image not ready, skipping."
1726016921.4539118, start processing a new image.
1726016921.4552662, using left camera image.
1726016921.4566," camera image not ready, skipping."
1726016921.9586196, start processing a new image.
1726016921.9599967, using left camera image.
1726016921.9613276," camera image not ready, skipping."
1726016922.4629838, start processing a new image.
1726016922.464349, using left camera image.
1726016922.465676," camera image not ready, skipping."
1726016922.967645, start processing a new image.
1726016922.9689908, using left camera image.
1726016922.9702668," camera image not ready, skipping."
1726016923.4722319, start processing a new image.
1726016923.4735715, using left camera image.
1726016923.474954," camera image not ready, skipping."
1726016923.9770644, start processing a new image.
1726016923.9784553, using left camera image.
1726016923.9798136," camera image not ready, skipping."
1726016924.4818285, start processing a new image.
1726016924.4832022, using left camera image.
1726016924.4845607," camera image not ready, skipping."
1726016924.986519, start processing a new image.
1726016924.9878836, using left camera image.
1726016924.9892054," camera image not ready, skipping."
1726016925.491159, start processing a new image.
1726016925.492539, using left camera image.
1726016925.493868," camera image not ready, skipping."
1726016925.9958973, start processing a new image.
1726016925.9972713, using left camera image.
1726016925.9985554," camera image not ready, skipping."
1726016926.500685, start processing a new image.
1726016926.5020528, using left camera image.
1726016926.5033808," camera image not ready, skipping."
1726016927.0053458, start processing a new image.
1726016927.0066679, using left camera image.
1726016927.0079541," camera image not ready, skipping."
1726016927.5100453, start processing a new image.
1726016927.5114033, using left camera image.
1726016927.5127316," camera image not ready, skipping."
1726016928.0145574, start processing a new image.
1726016928.0159469, using left camera image.
1726016928.0173004," camera image not ready, skipping."
1726016928.5193145, start processing a new image.
1726016928.5208158, using left camera image.
1726016928.5221837," camera image not ready, skipping."
1726016929.0241776, start processing a new image.
1726016929.0255532, using left camera image.
1726016929.0268948," camera image not ready, skipping."
1726016929.528989, start processing a new image.
1726016929.5303822, using left camera image.
1726016929.5317094," camera image not ready, skipping."
1726016930.033677, start processing a new image.
1726016930.0350027, using left camera image.
1726016930.036326," camera image not ready, skipping."
1726016930.538236, start processing a new image.
1726016930.5396385, using left camera image.
1726016930.540956," camera image not ready, skipping."
1726016931.0426867, start processing a new image.
1726016931.0440423, using left camera image.
1726016931.045374," camera image not ready, skipping."
1726016931.5473492, start processing a new image.
1726016931.5487387, using left camera image.
1726016931.550061," camera image not ready, skipping."
1726016932.0520592, start processing a new image.
1726016932.0534217, using left camera image.
1726016932.0547078," camera image not ready, skipping."
1726016932.5566876, start processing a new image.
1726016932.5580797, using left camera image.
1726016932.5594075," camera image not ready, skipping."
1726016933.0612385, start processing a new image.
1726016933.0624082, using left camera image.
1726016933.0635462," camera image not ready, skipping."
1726016933.5654488, start processing a new image.
1726016933.5668008, using left camera image.
1726016933.568146," camera image not ready, skipping."
1726016934.0701807, start processing a new image.
1726016934.0716317, using left camera image.
1726016934.0729518," camera image not ready, skipping."
1726016934.574527, start processing a new image.
1726016934.5758877, using left camera image.
1726016934.5772076," camera image not ready, skipping."
1726016935.0791929, start processing a new image.
1726016935.0805576, using left camera image.
1726016935.081885," camera image not ready, skipping."
1726016935.5839012, start processing a new image.
1726016935.5852628, using left camera image.
1726016935.5865455," camera image not ready, skipping."
1726016936.0885582, start processing a new image.
1726016936.089944, using left camera image.
1726016936.0912626," camera image not ready, skipping."
1726016936.5930552, start processing a new image.
1726016936.5944686, using left camera image.
1726016936.595815," camera image not ready, skipping."
1726016937.0979502, start processing a new image.
1726016937.0993168, using left camera image.
1726016937.100665," camera image not ready, skipping."
1726016937.6024086, start processing a new image.
1726016937.6036334, using left camera image.
1726016937.6047375," camera image not ready, skipping."
1726016938.1065469, start processing a new image.
1726016938.1079094, using left camera image.
1726016938.1092443," camera image not ready, skipping."
1726016938.6112149, start processing a new image.
1726016938.612539, using left camera image.
1726016938.6138778," camera image not ready, skipping."
1726016939.1159112, start processing a new image.
1726016939.1172757, using left camera image.
1726016939.1185606," camera image not ready, skipping."
1726016939.620669, start processing a new image.
1726016939.6218421, using left camera image.
1726016939.6230547," camera image not ready, skipping."
1726016940.1249194, start processing a new image.
1726016940.126141, using left camera image.
1726016940.1273346," camera image not ready, skipping."
1726016940.6292183, start processing a new image.
1726016940.630513, using left camera image.
1726016940.6318665," camera image not ready, skipping."
1726016941.1340015, start processing a new image.
1726016941.1353765, using left camera image.
1726016941.136734," camera image not ready, skipping."
1726016941.638489, start processing a new image.
1726016941.6398647, using left camera image.
1726016941.641269," camera image not ready, skipping."
1726016942.1431293, start processing a new image.
1726016942.1445057, using left camera image.
1726016942.14583," camera image not ready, skipping."
1726016942.6478565, start processing a new image.
1726016942.649246, using left camera image.
1726016942.65053," camera image not ready, skipping."
1726016943.152473, start processing a new image.
1726016943.153642, using left camera image.
1726016943.15479," camera image not ready, skipping."
1726016943.6567173, start processing a new image.
1726016943.6580951, using left camera image.
1726016943.6594317," camera image not ready, skipping."
1726016944.1614342, start processing a new image.
1726016944.162782, using left camera image.
1726016944.164111," camera image not ready, skipping."
1726016944.6661355, start processing a new image.
1726016944.6674464, using left camera image.
1726016944.6687715," camera image not ready, skipping."
1726016945.170537, start processing a new image.
1726016945.1718597, using left camera image.
1726016945.1731768," camera image not ready, skipping."
1726016945.6751313, start processing a new image.
1726016945.6765478, using left camera image.
1726016945.6778944," camera image not ready, skipping."
1726016946.1798842, start processing a new image.
1726016946.1812336, using left camera image.
1726016946.1825082," camera image not ready, skipping."
1726016946.6843765, start processing a new image.
1726016946.6855352, using left camera image.
1726016946.6866684," camera image not ready, skipping."
1726016947.1884763, start processing a new image.
1726016947.1897955, using left camera image.
1726016947.1911068," camera image not ready, skipping."
1726016947.692799, start processing a new image.
1726016947.6941624, using left camera image.
1726016947.6954956," camera image not ready, skipping."
1726016948.197431, start processing a new image.
1726016948.1986423, using left camera image.
1726016948.1997995," camera image not ready, skipping."
1726016948.7017682, start processing a new image.
1726016948.7031715, using left camera image.
1726016948.704509," camera image not ready, skipping."
1726016949.206534, start processing a new image.
1726016949.2079067, using left camera image.
1726016949.2092636," camera image not ready, skipping."
1726016949.7112288, start processing a new image.
1726016949.7125914, using left camera image.
1726016949.7139359," camera image not ready, skipping."
1726016950.2159498, start processing a new image.
1726016950.2173133, using left camera image.
1726016950.218601," camera image not ready, skipping."
1726016950.7206938, start processing a new image.
1726016950.7220595, using left camera image.
1726016950.7234335," camera image not ready, skipping."
1726016951.2255192, start processing a new image.
1726016951.2268791, using left camera image.
1726016951.2282047," camera image not ready, skipping."
1726016951.730036, start processing a new image.
1726016951.731254, using left camera image.
1726016951.732497," camera image not ready, skipping."
