1725952405.982379, start processing a new image.
1725952405.9837372, using left camera image.
1725952405.9850607," camera image not ready, skipping."
1725952406.487041, start processing a new image.
1725952406.488442, using left camera image.
1725952406.4898047," camera image not ready, skipping."
1725952406.9917924, start processing a new image.
1725952406.9931583, using left camera image.
1725952406.9944448," camera image not ready, skipping."
1725952407.496538, start processing a new image.
1725952407.4979243, using left camera image.
1725952407.4992702," camera image not ready, skipping."
1725952408.0012958, start processing a new image.
1725952408.0026553, using left camera image.
1725952408.0040035," camera image not ready, skipping."
1725952408.5060003, start processing a new image.
1725952408.5073428, using left camera image.
1725952408.508634," camera image not ready, skipping."
1725952409.0103555, start processing a new image.
1725952409.0116034, using left camera image.
1725952409.0128286," camera image not ready, skipping."
1725952409.5144694, start processing a new image.
1725952409.5158415, using left camera image.
1725952409.517175," camera image not ready, skipping."
1725952410.0191386, start processing a new image.
1725952410.0206447, using left camera image.
1725952410.0219693," camera image not ready, skipping."
1725952410.523921, start processing a new image.
1725952410.5252547, using left camera image.
1725952410.5265577," camera image not ready, skipping."
1725952411.0285013, start processing a new image.
1725952411.029901, using left camera image.
1725952411.031197," camera image not ready, skipping."
1725952411.5332396, start processing a new image.
1725952411.5345902, using left camera image.
1725952411.5359316," camera image not ready, skipping."
1725952412.0379522, start processing a new image.
1725952412.03932, using left camera image.
1725952412.0406506," camera image not ready, skipping."
1725952412.5423431, start processing a new image.
1725952412.543537, using left camera image.
1725952412.54471," camera image not ready, skipping."
1725952413.0464346, start processing a new image.
1725952413.0477526, using left camera image.
1725952413.049092," camera image not ready, skipping."
1725952413.5509531, start processing a new image.
1725952413.5521772, using left camera image.
1725952413.5533924," camera image not ready, skipping."
1725952414.055287, start processing a new image.
1725952414.0566416, using left camera image.
1725952414.0579786," camera image not ready, skipping."
1725952414.559846, start processing a new image.
1725952414.5610082, using left camera image.
1725952414.5621495," camera image not ready, skipping."
1725952415.0638318, start processing a new image.
1725952415.0649939, using left camera image.
1725952415.0661342," camera image not ready, skipping."
1725952415.5679512, start processing a new image.
1725952415.5693462, using left camera image.
1725952415.5706904," camera image not ready, skipping."
1725952416.0726726, start processing a new image.
1725952416.0739186, using left camera image.
1725952416.075139," camera image not ready, skipping."
1725952416.5770419, start processing a new image.
1725952416.578416, using left camera image.
1725952416.579752," camera image not ready, skipping."
1725952417.081768, start processing a new image.
1725952417.08312, using left camera image.
1725952417.084435," camera image not ready, skipping."
1725952417.5864477, start processing a new image.
1725952417.587905, using left camera image.
1725952417.5892644," camera image not ready, skipping."
1725952418.09122, start processing a new image.
1725952418.092583, using left camera image.
1725952418.0939167," camera image not ready, skipping."
1725952418.5958853, start processing a new image.
1725952418.5972567, using left camera image.
1725952418.5985448," camera image not ready, skipping."
1725952419.10061, start processing a new image.
1725952419.1021512, using left camera image.
1725952419.1035173," camera image not ready, skipping."
1725952419.605482, start processing a new image.
1725952419.6070013, using left camera image.
1725952419.6083405," camera image not ready, skipping."
1725952420.1099384, start processing a new image.
1725952420.1111217, using left camera image.
1725952420.1122637," camera image not ready, skipping."
